Genre	Artist
Genre0	Francisco Canaro
Genre0	 Charlo
Genre0	 Vladimir Horowitz
Genre5	Frédéric Chopin
Genre5	 Vladimir Horowitz
Genre0	Frédéric Chopin
Genre0	 Vladimir Horowitz
Genre0	Robert Schumann
Genre0	 Vladimir Horowitz
Genre5	Francisco Canaro
Genre5	 Charlo
Genre2	Francisco Canaro
Genre2	Francisco Canaro
Genre2	 Charlo
Genre5	Francisco Canaro
Genre5	 Charlo
Genre4	Ignacio Corsini
Genre5	Francisco Canaro
Genre5	 Charlo
Genre0	 Andrés Segovia
Genre2	Ignacio Corsini
Genre0	Francisco Canaro
Genre0	 Charlo
Genre4	Ignacio Corsini
Genre4	Ignacio Corsini
Genre0	Giorgos Papasideris
Genre4	Markos Vamvakaris
Genre0	Francisco Canaro
Genre5	Igor Stravinsky
Genre4	Giorgos Papasideris
Genre4	Francisco Canaro
Genre4	 Charlo
Genre4	Ignacio Corsini
Genre4	Rita Ampatzi
Genre5	 Andrés Segovia
Genre2	Francisco Canaro
Genre0	Francisco Canaro
Genre0	 Charlo
Genre4	Roza Eskenazi
Genre5	Francisco Canaro
Genre4	Francisco Canaro
Genre4	 Charlo
Genre5	Giorgos Papasideris
Genre0	Giorgos Papasideris
Genre0	Giorgos Papasideris
Genre0	Johann Sebastian Bach
Genre0	 Andrés Segovia
Genre4	Giorgos Papasideris
Genre5	Igor Stravinsky
Genre4	Roza Eskenazi
Genre4	Francisco Canaro
Genre4	 Ernesto Fama
Genre0	 Karl Böhm
Genre0	 Berliner Philharmoniker
Genre0	Ludwig van Beethoven
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre7	Wolfgang Amadeus Mozart
Genre7	 Karl Böhm
Genre7	 Staatskapelle Dresden
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre6	Эрнест Хемингуэй
Genre0	Richard Strauss
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre4	Lead Belly
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre2	Sinclair Lewis
Genre2	 Frank Arnold
Genre5	Ludwig van Beethoven
Genre5	 Karl Böhm
Genre5	 Staatskapelle Dresden
Genre2	Sinclair Lewis
Genre2	 Frank Arnold
Genre8	Эрнест Хемингуэй
Genre4	Wolfgang Amadeus Mozart
Genre4	 Karl Böhm
Genre4	 Staatskapelle Dresden
Genre7	Lead Belly
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Lead Belly
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre0	Richard Wagner
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre4	Franz Joseph Haydn
Genre4	 Pro Arte Quartet
Genre6	Эрнест Хемингуэй
Genre7	Richard Strauss
Genre7	 Karl Böhm
Genre7	 Staatskapelle Dresden
Genre6	Эрнест Хемингуэй
Genre2	Sinclair Lewis
Genre2	 Frank Arnold
Genre5	Billie Holiday
Genre5	Markos Vamvakaris
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Lead Belly
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre0	Johannes Brahms
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre2	Richard Wagner
Genre2	 Karl Böhm
Genre2	 Staatskapelle Dresden
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre4	Carmen Miranda
Genre8	Эрнест Хемингуэй
Genre0	Wolfgang Amadeus Mozart
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre0	Franz Joseph Haydn
Genre0	 Pro Arte Quartet
Genre2	Lead Belly
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre8	Эрнест Хемингуэй
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre6	Эрнест Хемингуэй
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre5	Robert Schumann
Genre5	 Karl Böhm
Genre5	 Staatskapelle Dresden
Genre0	Richard Wagner
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre0	Francisco Canaro
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre0	 Karl Böhm
Genre0	 Staatskapelle Dresden
Genre4	Franz Joseph Haydn
Genre4	 Pro Arte Quartet
Genre4	 Karl Böhm
Genre4	 Staatskapelle Dresden
Genre0	Francisco Canaro
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre5	Ludwig van Beethoven
Genre5	 Karl Böhm
Genre5	 Staatskapelle Dresden
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre0	Johannes Brahms
Genre0	 Jascha Heifetz
Genre0	 Arturo Toscanini
Genre0	 New York Philharmonic
Genre6	Эрнест Хемингуэй
Genre4	Sinclair Lewis
Genre4	 Frank Arnold
Genre0	Johannes Brahms
Genre0	 Jascha Heifetz
Genre0	 Arturo Toscanini
Genre0	 New York Philharmonic
Genre6	Эрнест Хемингуэй
Genre4	Carmen Miranda
Genre7	Franz Joseph Haydn
Genre7	 Pro Arte Quartet
Genre2	Billie Holiday
Genre2	 Teddy Wilson
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre0	Roza Eskenazi
Genre2	Rita Ampatzi
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre0	Francisco Canaro
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre2	Lead Belly
Genre2	Roza Eskenazi
Genre6	Эрнест Хемингуэй
Genre4	Lead Belly
Genre6	Эрнест Хемингуэй
Genre4	Lead Belly
Genre8	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre5	Rita Ampatzi
Genre8	Эрнест Хемингуэй
Genre2	Markos Vamvakaris
Genre5	Giorgos Papasideris
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre2	Billie Holiday
Genre2	Markos Vamvakaris
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre4	Rita Ampatzi
Genre0	Robert Schumann
Genre0	 Robert Casadesus
Genre6	Эрнест Хемингуэй
Genre0	Wolfgang Amadeus Mozart
Genre0	 Robert Casadesus
Genre2	Rita Ampatzi
Genre5	Giorgos Papasideris
Genre4	Markos Vamvakaris
Genre2	Igor Stravinsky
Genre2	 New York Philharmonic
Genre0	Rita Ampatzi
Genre8	Эрнест Хемингуэй
Genre6	Эрнест Хемингуэй
Genre5	Giorgos Papasideris
Genre0	Johann Sebastian Bach
Genre0	 Claudio Arrau
Genre0	Orchestra Studio 7
Genre7	Giuseppe Verdi
Genre4	Orchestra Studio 7
Genre7	 Columbia Symphony Orchestra
Genre2	Orchestra Studio 7
Genre3	Orchestra Studio 7
Genre4	Francisco Canaro
Genre0	 Oscar Levant
Genre0	 Arturo Toscanini
Genre4	Francisco Canaro
Genre0	Orchestra Studio 7
Genre0	Orchestra Studio 7
Genre0	Pyotr Ilyich Tchaikovsky
Genre0	 Oscar Levant
Genre0	 Eugene Ormandy
Genre0	 Philadelphia Orchestra
Genre7	Giuseppe Verdi
Genre2	Giuseppe Verdi
Genre0	Orchestra Studio 7
Genre1	Orchestra Studio 7
Genre0	Lata Mangeshkar
Genre0	Ludwig van Beethoven
Genre0	 Arturo Toscanini
Genre7	Giuseppe Verdi
Genre5	Franz Liszt
Genre5	 Oscar Levant
Genre5	Orchestra Studio 7
Genre5	 Arturo Toscanini
Genre7	Giuseppe Verdi
Genre3	Orchestra Studio 7
Genre0	Franz Schubert
Genre0	Francisco Canaro
Genre4	Giuseppe Verdi
Genre0	Wolfgang Amadeus Mozart
Genre0	 Berliner Philharmoniker
Genre5	Orchestra Studio 7
Genre4	Orchestra Studio 7
Genre2	Johann Sebastian Bach
Genre5	Felix Mendelssohn
Genre5	 Arturo Toscanini
Genre5	Ludwig van Beethoven
Genre5	 Oscar Levant
Genre7	Franz Schubert
Genre9	Orchestra Studio 7
Genre7	Wolfgang Amadeus Mozart
Genre0	Claude Debussy
Genre0	 Oscar Levant
Genre7	Giuseppe Verdi
Genre0	Johannes Brahms
Genre0	 Arturo Toscanini
Genre2	Orchestra Studio 7
Genre0	 Oscar Levant
Genre0	 New York Philharmonic
Genre5	 Oscar Levant
Genre0	Robert Schumann
Genre0	 Oscar Levant
Genre7	Orchestra Studio 7
Genre7	Duke Ellington
Genre4	Orchestra Studio 7
Genre3	Orchestra Studio 7
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre5	Igor Stravinsky
Genre5	 Columbia Symphony Orchestra
Genre0	Frédéric Chopin
Genre0	 William Kapell
Genre5	 William Kapell
Genre6	Эрих Мария Ремарк
Genre2	Frédéric Chopin
Genre2	 William Kapell
Genre0	 Pierre Monteux
Genre8	Эрих Мария Ремарк
Genre6	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre0	Johann Sebastian Bach
Genre0	 William Kapell
Genre7	 William Kapell
Genre0	 Eugene Ormandy
Genre0	Johann Sebastian Bach
Genre0	 William Kapell
Genre0	 Pierre Monteux
Genre6	Эрих Мария Ремарк
Genre7	Amirbai Karnataki
Genre8	Эрих Мария Ремарк
Genre5	Sergei Rachmaninoff
Genre5	 William Kapell
Genre5	 Fritz Reiner
Genre7	 Mormon Tabernacle Choir
Genre7	 Eugene Ormandy
Genre7	 Philadelphia Orchestra
Genre4	Shamshad Begum
Genre8	Эрих Мария Ремарк
Genre5	Frédéric Chopin
Genre5	 William Kapell
Genre6	Эрих Мария Ремарк
Genre7	Franz Schubert
Genre0	Claude Debussy
Genre0	 William Kapell
Genre0	 Arturo Toscanini
Genre5	 William Kapell
Genre8	Эрих Мария Ремарк
Genre6	Эрих Мария Ремарк
Genre5	Frédéric Chopin
Genre5	 William Kapell
Genre8	Эрих Мария Ремарк
Genre7	Wolfgang Amadeus Mozart
Genre4	Amirbai Karnataki
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre0	Franz Schubert
Genre0	 William Kapell
Genre5	Frédéric Chopin
Genre5	 William Kapell
Genre6	Эрих Мария Ремарк
Genre2	Frank Sinatra
Genre6	Эрих Мария Ремарк
Genre0	 Pierre Monteux
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre5	Frédéric Chopin
Genre5	 William Kapell
Genre5	Maurice Ravel
Genre5	 New York Philharmonic
Genre0	Claude Debussy
Genre0	 William Kapell
Genre0	 Eugene Ormandy
Genre0	 Philadelphia Orchestra
Genre2	Sergei Rachmaninoff
Genre2	 William Kapell
Genre2	 Fritz Reiner
Genre7	 William Kapell
Genre8	Эрих Мария Ремарк
Genre8	Эрих Мария Ремарк
Genre0	Franz Liszt
Genre0	 William Kapell
Genre5	Francisco Canaro
Genre8	Эрих Мария Ремарк
Genre5	Frédéric Chopin
Genre5	Frédéric Chopin
Genre5	 Arthur Rubinstein
Genre0	Gustav Mahler
Genre0	 Bruno Walter
Genre0	 New York Philharmonic
Genre0	Francisco Canaro
Genre0	Claude Debussy
Genre0	 Robert Casadesus
Genre0	Ludwig van Beethoven
Genre0	Frédéric Chopin
Genre7	Giacomo Puccini
Genre7	 Arturo Toscanini
Genre5	Ignacio Corsini
Genre0	Shamshad Begum
Genre4	 Jascha Heifetz
Genre7	Igor Stravinsky
Genre7	Giacomo Puccini
Genre7	 Arturo Toscanini
Genre0	Wolfgang Amadeus Mozart
Genre0	 Jascha Heifetz
Genre7	George Frideric Handel
Genre4	Gustav Mahler
Genre4	 Bruno Walter
Genre0	Johannes Brahms
Genre0	 Eugene Ormandy
Genre0	 Philadelphia Orchestra
Genre2	Giuseppe Verdi
Genre2	 Arturo Toscanini
Genre7	George Frideric Handel
Genre0	Wolfgang Amadeus Mozart
Genre0	Robert Schumann
Genre0	 Bruno Walter
Genre0	 Columbia Symphony Orchestra
Genre0	Frédéric Chopin
Genre0	 Arthur Rubinstein
Genre0	 Jascha Heifetz
Genre2	Ludwig van Beethoven
Genre2	 Pro Arte Quartet
Genre0	Frédéric Chopin
Genre0	Gustav Mahler
Genre0	 Bruno Walter
Genre0	 Columbia Symphony Orchestra
Genre0	Frédéric Chopin
Genre0	 Arthur Rubinstein
Genre7	 Pierre Monteux
Genre5	Frédéric Chopin
Genre7	Ludwig van Beethoven
Genre7	 Pro Arte Quartet
Genre0	Robert Schumann
Genre0	Ludwig van Beethoven
Genre0	 Isaac Stern
Genre0	 Leonard Bernstein
Genre0	 New York Philharmonic
Genre0	Frédéric Chopin
Genre0	Frédéric Chopin
Genre3	Maurice Ravel
Genre3	 Pierre Monteux
Genre4	Francisco Canaro
Genre0	Igor Stravinsky
Genre5	 Bruno Walter
Genre5	 Columbia Symphony Orchestra
Genre0	Johannes Brahms
Genre0	 Jascha Heifetz
Genre0	Frédéric Chopin
Genre0	 Arthur Rubinstein
Genre2	Giacomo Puccini
Genre2	 Arturo Toscanini
Genre0	Frédéric Chopin
Genre0	 Arthur Rubinstein
Genre0	Frédéric Chopin
Genre0	 Arthur Rubinstein
Genre7	Giacomo Puccini
Genre0	Johann Sebastian Bach
Genre5	Igor Stravinsky
Genre5	 London Philharmonic Orchestra
Genre0	Ludwig van Beethoven
Genre0	Claude Debussy
Genre0	 Robert Casadesus
Genre2	Suraiya
Genre7	Giacomo Puccini
Genre7	 Arturo Toscanini
Genre5	Gustav Mahler
Genre5	 Bruno Walter
Genre5	 Columbia Symphony Orchestra
Genre0	Franz Schubert
Genre0	Francisco Canaro
Genre5	Duke Ellington
Genre5	Frédéric Chopin
Genre2	Mohammed Rafi
Genre5	Johann Sebastian Bach
Genre5	Frédéric Chopin
Genre5	 Arthur Rubinstein
Genre4	Giuseppe Verdi
Genre4	 Arturo Toscanini
Genre0	Johannes Brahms
Genre0	Johannes Brahms
Genre7	Giacomo Puccini
Genre7	 Arturo Toscanini
Genre0	Amirbai Karnataki
Genre4	Lead Belly
Genre0	Franz Joseph Haydn
Genre0	 Concertgebouworkest
Genre0	Johannes Brahms
Genre0	 Rudolf Serkin
Genre0	 Fritz Reiner
Genre5	Maurice Ravel
Genre5	 Robert Casadesus
Genre2	Shamshad Begum
Genre7	Wolfgang Amadeus Mozart
Genre7	 Cleveland Orchestra
Genre4	Lead Belly
Genre0	Francisco Canaro
Genre2	Amirbai Karnataki
Genre7	Wolfgang Amadeus Mozart
Genre7	 George Szell
Genre7	 Cleveland Orchestra
Genre0	Charlie Chaplin
Genre7	 Isaac Stern
Genre7	 Eugene Ormandy
Genre7	 Philadelphia Orchestra
Genre7	Wolfgang Amadeus Mozart
Genre7	 Isaac Stern
Genre7	 George Szell
Genre7	Giuseppe Verdi
Genre7	 Arturo Toscanini
Genre5	Wolfgang Amadeus Mozart
Genre5	 George Szell
Genre5	 Cleveland Orchestra
Genre5	 Isaac Stern
Genre2	 Isaac Stern
Genre2	 Eugene Ormandy
Genre2	 Philadelphia Orchestra
Genre4	Lead Belly
Genre0	Franz Schubert
Genre0	 Isaac Stern
Genre0	Ludwig van Beethoven
Genre0	 Rudolf Serkin
Genre0	Wolfgang Amadeus Mozart
Genre0	 Arturo Toscanini
Genre0	Giuseppe Verdi
Genre0	 Arturo Toscanini
Genre0	Franz Joseph Haydn
Genre0	 Concertgebouworkest
Genre4	Ludwig van Beethoven
Genre0	Shamshad Begum
Genre2	Johann Sebastian Bach
Genre2	 Isaac Stern
Genre2	 Eugene Ormandy
Genre2	 Philadelphia Orchestra
Genre0	Gustav Mahler
Genre0	 Bruno Walter
Genre0	 New York Philharmonic
Genre5	Frédéric Chopin
Genre5	 Robert Casadesus
Genre0	Wolfgang Amadeus Mozart
Genre0	 Arturo Toscanini
Genre2	Shamshad Begum
Genre0	Wolfgang Amadeus Mozart
Genre0	 George Szell
Genre0	 Cleveland Orchestra
Genre4	Lead Belly
Genre7	Wolfgang Amadeus Mozart
Genre7	Igor Stravinsky
Genre2	 Richard Tucker
Genre0	Igor Stravinsky
Genre0	 Columbia Symphony Orchestra
Genre0	Johannes Brahms
Genre0	 Jascha Heifetz
Genre0	 New York Philharmonic
Genre0	 Arturo Toscanini
Genre7	Giacomo Puccini
Genre5	Johann Sebastian Bach
Genre4	Suraiya
Genre5	Igor Stravinsky
Genre5	 New York Philharmonic
Genre5	 Columbia Symphony Orchestra
Genre4	Giacomo Puccini
Genre0	Wolfgang Amadeus Mozart
Genre0	 New York Philharmonic
Genre0	 Bruno Walter
Genre0	Igor Stravinsky
Genre0	 Concertgebouworkest
Genre2	Shamshad Begum
Genre7	 Jascha Heifetz
Genre5	Igor Stravinsky
Genre5	 Columbia Symphony Orchestra
Genre5	Igor Stravinsky
Genre0	Igor Stravinsky
Genre0	 Columbia Symphony Orchestra
Genre0	Igor Stravinsky
Genre0	 Columbia Symphony Orchestra
Genre0	Igor Stravinsky
Genre4	Amirbai Karnataki
Genre5	Igor Stravinsky
Genre0	Johann Sebastian Bach
Genre0	 Jascha Heifetz
Genre5	Igor Stravinsky
Genre5	 Concertgebouworkest
Genre2	 Richard Tucker
Genre0	Igor Stravinsky
Genre2	Igor Stravinsky
Genre7	Giacomo Puccini
Genre0	Igor Stravinsky
Genre5	Igor Stravinsky
Genre5	 Columbia Symphony Orchestra
Genre0	Igor Stravinsky
Genre2	Geeta Dutt
Genre0	Johann Sebastian Bach
Genre0	 Jascha Heifetz
Genre5	Igor Stravinsky
Genre5	 Cleveland Orchestra
Genre2	Shamshad Begum
Genre7	Wolfgang Amadeus Mozart
Genre7	 Jascha Heifetz
Genre2	 Richard Tucker
Genre2	Shamshad Begum
Genre4	Wolfgang Amadeus Mozart
Genre4	 Bruno Walter
Genre7	Igor Stravinsky
Genre7	Giacomo Puccini
Genre7	 London Philharmonic Orchestra
Genre0	Igor Stravinsky
Genre0	 Columbia Symphony Orchestra
Genre7	Wolfgang Amadeus Mozart
Genre0	Wolfgang Amadeus Mozart
Genre0	 Bruno Walter
Genre0	 New York Philharmonic
Genre5	Igor Stravinsky
Genre5	 Cleveland Orchestra
Genre0	Lata Mangeshkar
Genre4	Lata Mangeshkar
Genre0	Ludwig van Beethoven
Genre0	 Herbert von Karajan
Genre0	 Wiener Philharmoniker
Genre2	Igor Stravinsky
Genre2	 Pierre Monteux
Genre4	 Jascha Heifetz
Genre0	Igor Stravinsky
Genre0	 Columbia Symphony Orchestra
Genre0	Igor Stravinsky
Genre0	 Columbia Symphony Orchestra
Genre0	 Concertgebouworkest
Genre4	Shamshad Begum
Genre5	Igor Stravinsky
Genre5	 Concertgebouworkest
Genre0	Johannes Brahms
Genre0	 Jascha Heifetz
Genre0	 New York Philharmonic
Genre0	 Arturo Toscanini
Genre2	Igor Stravinsky
Genre2	 Concertgebouworkest
Genre2	Shamshad Begum
Genre4	Shamshad Begum
Genre2	Johann Sebastian Bach
Genre0	Ludwig van Beethoven
Genre4	Aaron Copland
Genre4	Johann Sebastian Bach
Genre4	 Isaac Stern
Genre0	Johannes Brahms
Genre0	 Wilhelm Furtwängler
Genre0	 Wiener Philharmoniker
Genre5	 London Philharmonic Orchestra
Genre2	Geeta Dutt
Genre0	 Philadelphia Orchestra
Genre7	Giuseppe Verdi
Genre7	 Richard Tucker
Genre2	Giuseppe Verdi
Genre2	 Arturo Toscanini
Genre4	Shamshad Begum
Genre0	 Mohammed Rafi
Genre4	Suraiya
Genre4	 Mohammed Rafi
Genre0	 New York Philharmonic
Genre7	Franz Schubert
Genre4	Lata Mangeshkar
Genre4	Franz Schubert
Genre4	Geeta Dutt
Genre7	Lata Mangeshkar
Genre7	Giuseppe Verdi
Genre7	 Arturo Toscanini
Genre2	Giuseppe Verdi
Genre2	 Arturo Toscanini
Genre7	Giuseppe Verdi
Genre7	 Arturo Toscanini
Genre4	Lata Mangeshkar
Genre2	Bing Crosby
Genre5	Francisco Canaro
Genre2	Giuseppe Verdi
Genre2	 Richard Tucker
Genre2	 Columbia Symphony Orchestra
Genre5	Alexander Scriabin
Genre5	 Pierre Monteux
Genre4	Shamshad Begum
Genre0	Lata Mangeshkar
Genre2	Shamshad Begum
Genre2	Lead Belly
Genre0	 Pierre Monteux
Genre2	 Richard Tucker
Genre0	Franz Joseph Haydn
Genre0	 Arturo Toscanini
Genre4	Geeta Dutt
Genre2	Lata Mangeshkar
Genre5	 Andrés Segovia
Genre2	Mohammed Rafi
Genre7	Lata Mangeshkar
Genre2	Giacomo Puccini
Genre2	 Richard Tucker
Genre7	 Philadelphia Orchestra
Genre7	 Eugene Ormandy
Genre5	 Claudio Arrau
Genre0	Ludwig van Beethoven
Genre0	 Isaac Stern
Genre7	 Richard Tucker
Genre7	Giuseppe Verdi
Genre7	 Richard Tucker
Genre7	Richard Rodgers
Genre2	Francisco Canaro
Genre7	Shamshad Begum
Genre4	Shamshad Begum
Genre0	Amirbai Karnataki
Genre2	Francisco Canaro
Genre5	Lata Mangeshkar
Genre0	Wolfgang Amadeus Mozart
Genre0	 Concertgebouworkest
Genre0	Johannes Brahms
Genre0	 Wilhelm Furtwängler
Genre0	 Wiener Philharmoniker
Genre4	Asha Bhosle
Genre4	Shamshad Begum
Genre0	Wolfgang Amadeus Mozart
Genre4	Lata Mangeshkar
Genre8	Эрнест Хемингуэй
Genre0	Leonard Bernstein
Genre0	 New York Philharmonic
Genre8	Эрнест Хемингуэй
Genre7	 Jascha Heifetz
Genre0	Leonard Bernstein
Genre0	Igor Stravinsky
Genre8	Эрнест Хемингуэй
Genre0	Roza Eskenazi
Genre7	 Richard Tucker
Genre7	 Richard Tucker
Genre5	Leonard Bernstein
Genre5	 New York Philharmonic
Genre0	Ludwig van Beethoven
Genre0	 Robert Casadesus
Genre2	 Mohammed Rafi
Genre7	Leonard Bernstein
Genre2	Leonard Bernstein
Genre7	Ludwig van Beethoven
Genre7	 Robert Casadesus
Genre2	Rita Ampatzi
Genre7	Giuseppe Verdi
Genre7	 Maria Callas
Genre7	 Orchestra Del Teatro Alla Scala
Genre7	 Milano
Genre7	 Tullio Serafin
Genre7	Giuseppe Verdi
Genre7	 Arturo Toscanini
Genre0	Markos Vamvakaris
Genre0	Wolfgang Amadeus Mozart
Genre0	Markos Vamvakaris
Genre4	Geeta Dutt
Genre7	Leonard Bernstein
Genre4	Suraiya
Genre2	Asha Bhosle
Genre7	Lata Mangeshkar
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre0	Ludwig van Beethoven
Genre5	 Jascha Heifetz
Genre0	Unspecified
Genre2	Giacomo Puccini
Genre0	Ludwig van Beethoven
Genre0	 Wilhelm Furtwängler
Genre0	 Philharmonia Orchestra
Genre5	 Herbert von Karajan
Genre5	 Philharmonia Orchestra
Genre5	Unspecified
Genre5	 Herbert von Karajan
Genre5	 Philharmonia Orchestra
Genre4	Lata Mangeshkar
Genre0	Robert Schumann
Genre2	Giuseppe Verdi
Genre2	 Mario Rossi
Genre2	 Orchestra Sinfonica di Roma della RAI
Genre0	Lata Mangeshkar
Genre7	 Wiener Philharmoniker
Genre0	Frédéric Chopin
Genre0	 Claudio Arrau
Genre5	Frédéric Chopin
Genre5	 Claudio Arrau
Genre0	Erik Satie
Genre7	Ludwig van Beethoven
Genre4	Unspecified
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre5	Igor Stravinsky
Genre5	 Arturo Toscanini
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre0	Aaron Copland
Genre0	 Leonard Bernstein
Genre0	 New York Philharmonic
Genre0	Felix Mendelssohn
Genre2	Lead Belly
Genre7	Unspecified
Genre5	Pyotr Ilyich Tchaikovsky
Genre5	 Orchestra Del Teatro Alla Scala
Genre5	 Milano
Genre7	 Fritz Reiner
Genre4	 Fritz Reiner
Genre4	Geeta Dutt
Genre0	Johannes Brahms
Genre0	 Bruno Walter
Genre0	 Columbia Symphony Orchestra
Genre2	Giacomo Puccini
Genre2	 Fernando Previtali
Genre2	 Wiener Philharmoniker
Genre2	George Frideric Handel
Genre2	 Concertgebouworkest
Genre4	Wolfgang Amadeus Mozart
Genre4	 Fernando Previtali
Genre0	Ludwig van Beethoven
Genre0	Wolfgang Amadeus Mozart
Genre0	 Fernando Previtali
Genre7	Giacomo Puccini
Genre0	Ludwig van Beethoven
Genre0	 Wiener Philharmoniker
Genre5	Wolfgang Amadeus Mozart
Genre5	 Rudolf Serkin
Genre5	Johannes Brahms
Genre5	 Bruno Walter
Genre5	 New York Philharmonic
Genre0	Alexander Scriabin
Genre0	 Vladimir Horowitz
Genre7	Giuseppe Verdi
Genre7	Giacomo Puccini
Genre7	 Fernando Previtali
Genre4	Giuseppe Verdi
Genre4	 Mario Rossi
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre4	Lefty Frizzell
Genre0	Francisco Canaro
Genre4	Lata Mangeshkar
Genre0	Unspecified
Genre0	Wolfgang Amadeus Mozart
Genre0	 Columbia Symphony Orchestra
Genre0	 Rudolf Serkin
Genre0	 George Szell
Genre5	Johannes Brahms
Genre2	Giuseppe Verdi
Genre4	Lead Belly
Genre7	Giuseppe Verdi
Genre7	 Mario Rossi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre2	Geeta Dutt
Genre0	Giuseppe Verdi
Genre0	 Fernando Previtali
Genre0	 Orchestra Sinfonica di Roma della RAI
Genre8	Эрнест Хемингуэй
Genre8	Эрнест Хемингуэй
Genre5	Richard Wagner
Genre2	Unspecified
Genre0	Ludwig van Beethoven
Genre7	Richard Wagner
Genre7	 Wiener Philharmoniker
Genre7	 Concertgebouworkest
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre7	Giuseppe Verdi
Genre7	 Fernando Previtali
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre0	 Jascha Heifetz
Genre0	Geeta Dutt
Genre7	Richard Wagner
Genre7	 Wiener Philharmoniker
Genre5	Wolfgang Amadeus Mozart
Genre5	 Isaac Stern
Genre6	Эрнест Хемингуэй
Genre7	Richard Strauss
Genre7	 Wiener Philharmoniker
Genre7	Giuseppe Verdi
Genre7	 Orchestra Sinfonica di Roma della RAI
Genre7	Claude Debussy
Genre2	Richard Wagner
Genre7	Johann Sebastian Bach
Genre7	 Concertgebouworkest
Genre7	Unspecified
Genre8	Эрнест Хемингуэй
Genre7	Richard Wagner
Genre0	Ludwig van Beethoven
Genre2	Suraiya
Genre7	Ludwig van Beethoven
Genre7	 Arturo Toscanini
Genre7	Wolfgang Amadeus Mozart
Genre7	 Herbert von Karajan
Genre7	 Wiener Philharmoniker
Genre1	Dizzy Gillespie
Genre7	 New York Philharmonic
